_id,name,louvain_comm
5516,Ankit Sharma,9
219,Aakash Khan,11
5105,Aarohi Patel,9
220,Pooja Reddy,11
221,Zoya Khan,11
9241,Zoya Chatterjee,11
11188,Aakash Nair,11
7111,Sneha Patel,13
222,Nisha Mukherjee,11
9565,Meera Banerjee,11
223,Kunal Mukherjee,11
14611,Kunal Iyer,7
1533,Siddharth Agarwal,0
13299,Meera Gowda,11
224,Ishita Mukherjee,11
2297,Zoya Patel,1
12092,Sneha Mukherjee,7
691,Riya Sharma,7
225,Kunal Mehta,11
1479,Meera Mukherjee,0
10874,Meera Joshi,11
1839,Ishita Iyer,1
12556,Ira Joshi,11
6039,Aisha Joshi,10
4336,Siddharth Bhat,8
2518,Siddharth Sharma,3
1198,Jahnvi Deshmukh,0
1190,Sagar Chatterjee,0
11670,Arjun Chatterjee,0
1981,Mira Verma,1
2251,Pooja Bose,1
228,Naveen Singh,11
500,Varun Iyer,7
14332,Aakash Nair,11
5747,Aman Chatterjee,9
10983,Kavya Mukherjee,11
6136,Riya Chatterjee,10
13596,Siddharth Deshmukh,7
10628,Arjun Deshmukh,11
1648,Nisha Iyer,1
12339,Rohan Agarwal,11
12816,Zoya Sharma,11
233,Sanya Singh,11
8742,Mira Mukherjee,5
5725,Kabir Khan,9
11414,Meera Iyer,11
4420,Meera Singh,8
234,Harsh Khan,11
736,Kabir Bose,7
235,Rajat Agarwal,11
1298,Aman Iyer,0
6962,Sneha Bhat,13
1226,Sanya Verma,0
2779,Mira Agarwal,3
14558,Aisha Bhat,11
2353,Kavya Khan,3
6932,Dev Singh,12
13172,Aisha Iyer,11
2284,Ira Deshmukh,1
13446,Rajat Bhat,11
237,Tanvi Chatterjee,11
238,Ankit Kapoor,11
239,Rohit Khan,11
11114,Meera Joshi,11
2066,Kavya Mehta,1
13130,Yash Gupta,11
242,Kabir Joshi,11
13294,Aarohi Kapoor,11
4797,Jahnvi Khan,2
8364,Rajat Gupta,5
3812,Varun Deshmukh,8
243,Aisha Bhat,11
12360,Riya Kapoor,11
244,Diya Singh,11
245,Dev Chatterjee,11
1852,Tanvi Verma,1
3743,Naveen Singh,8
9085,Rajat Deshmukh,0
5917,Sneha Kapoor,10
9118,Ira Khan,12
13787,Nisha Nair,11
617,Rajat Singh,7
246,Rahul Nair,11
8412,Ankit Sharma,11
9388,Aman Gowda,11
14859,Ishita Kapoor,7
248,Riya Singh,11
7602,Yash Patel,6
249,Ankit Kapoor,11
13687,Harsh Joshi,0
14110,Kavya Khan,7
10318,Riya Bose,11
1520,Kabir Deshmukh,0
12803,Kunal Bose,11
6411,Tanvi Khan,10
13319,Rajat Mehta,11
252,Yash Singh,11
12810,Aarav Gupta,11
6677,Aarohi Nair,12
2274,Kabir Singh,1
4524,Mira Deshmukh,2
253,Mira Reddy,11
9638,Ankit Kapoor,7
10236,Sanya Chatterjee,11
254,Ishita Reddy,11
8387,Kunal Banerjee,5
13118,Meera Bose,11
6264,Aarohi Bhat,10
9213,Meera Verma,11
12700,Mira Verma,11
5362,Vikram Singh,9
9088,Siddharth Patel,11
2899,Aman Mukherjee,3
258,Kunal Iyer,11
7924,Nisha Gowda,6
359,Ankit Banerjee,11
259,Sneha Verma,11
1610,Kavya Deshmukh,0
3148,Pooja Iyer,4
260,Dev Mukherjee,11
5084,Rajat Khan,9
745,Aman Bhat,7
11484,Jahnvi Singh,11
2136,Mira Khan,1
6109,Ananya Kapoor,10
12802,Kunal Bhat,11
2781,Harsh Nair,3
262,Arjun Agarwal,11
4613,Neha Mukherjee,2
318,Sneha Deshmukh,11
9191,Sneha Mehta,11
263,Tanvi Patel,11
11456,Harsh Nair,7
5862,Ishita Patel,10
939,Tanvi Agarwal,0
1951,Pooja Agarwal,1
11596,Sanya Deshmukh,11
1874,Ankit Iyer,1
3104,Naveen Iyer,4
1037,Neha Banerjee,0
3358,Meera Kapoor,4
14571,Neha Bose,1
1178,Yash Chatterjee,0
267,Nikhil Bose,11
7752,Aisha Verma,6
3434,Kunal Mehta,4
4950,Dev Iyer,2
7729,Kunal Joshi,6
268,Kavya Gowda,11
4511,Sagar Kapoor,2
14168,Aisha Sharma,11
12112,Dev Singh,11
270,Sagar Kapoor,11
4217,Ishita Iyer,8
1992,Rohan Kapoor,1
6577,Ishita Khan,12
271,Nisha Bose,11
6801,Harsh Kapoor,12
6721,Varun Verma,12
273,Arjun Khan,11
12094,Sagar Chatterjee,11
12055,Aarohi Mukherjee,0
10314,Riya Gupta,0
5775,Diya Kapoor,10
275,Aisha Joshi,11
12884,Mira Sharma,11
10849,Neha Iyer,8
13404,Sanya Bose,5
276,Diya Verma,11
6492,Rohit Chatterjee,12
2400,Tanvi Kapoor,3
13420,Vikram Gupta,11
277,Kunal Iyer,11
8704,Kavya Agarwal,11
278,Ira Sharma,11
1205,Neha Patel,0
5159,Rohit Singh,9
1387,Rajat Singh,0
280,Rohan Nair,11
5731,Sagar Gowda,9
5034,Neha Mukherjee,2
7518,Varun Gowda,6
3400,Rahul Banerjee,4
7942,Rajat Iyer,6
10016,Kavya Mukherjee,11
282,Rohit Gupta,11
283,Vikram Kapoor,11
9669,Siddharth Gowda,7
1645,Ananya Bhat,1
7301,Neha Kapoor,13
284,Kunal Joshi,11
4492,Ankit Reddy,2
4322,Zoya Banerjee,8
13969,Priya Patel,7
10951,Ananya Khan,7
6298,Sneha Chatterjee,10
12177,Sanya Joshi,11
10627,Aman Bhat,11
1067,Nisha Verma,0
1915,Sneha Verma,1
13485,Naveen Sharma,11
4618,Ira Sharma,2
8764,Ananya Chatterjee,5
14746,Aman Khan,7
12200,Aakash Verma,12
289,Varun Khan,11
7016,Harsh Kapoor,13
6693,Aman Banerjee,12
4741,Priya Deshmukh,2
9216,Mira Reddy,7
3170,Arjun Mukherjee,4
1881,Sanya Banerjee,1
4084,Arjun Mehta,8
4291,Pooja Nair,8
4201,Riya Deshmukh,8
290,Sanya Joshi,11
8196,Yash Nair,6
291,Mira Chatterjee,11
292,Nikhil Verma,11
7283,Neha Kapoor,13
7108,Siddharth Iyer,13
4005,Dev Singh,8
9263,Harsh Singh,11
4316,Siddharth Patel,8
293,Harsh Nair,11
4503,Aarohi Gupta,2
3679,Aisha Nair,8
5454,Ananya Verma,9
294,Nikhil Singh,11
13311,Tanvi Sharma,7
13313,Ira Chatterjee,11
295,Aakash Gowda,11
8027,Aarohi Agarwal,6
3725,Dev Khan,8
3249,Aman Gowda,4
12912,Nikhil Iyer,11
7050,Riya Iyer,13
11781,Aarav Verma,11
11217,Kunal Mehta,11
12737,Meera Chatterjee,11
528,Kabir Iyer,7
298,Rahul Chatterjee,11
10928,Mira Banerjee,11
14623,Ishita Reddy,7
10069,Ankit Sharma,11
10104,Naveen Bose,11
299,Aarav Gupta,11
7338,Aakash Khan,13
2288,Ananya Mukherjee,1
300,Pooja Nair,11
10404,Kunal Kapoor,11
12628,Ananya Gowda,11
302,Ananya Mehta,11
8778,Naveen Bhat,5
6523,Sagar Agarwal,12
14357,Kavya Banerjee,7
13570,Aarav Gupta,11
3538,Sneha Khan,4
13860,Mira Bhat,4
13308,Aditi Mehta,1
13090,Mira Gowda,7
14118,Aman Deshmukh,7
305,Diya Joshi,11
4357,Siddharth Nair,8
7763,Tanvi Joshi,6
306,Pooja Patel,11
13345,Priya Singh,11
4058,Dev Chatterjee,8
13519,Aditi Agarwal,11
307,Sneha Chatterjee,11
12540,Sanya Chatterjee,11
11763,Riya Bose,11
308,Nisha Deshmukh,11
9151,Nisha Singh,11
14964,Aman Chatterjee,11
309,Kavya Bose,11
13730,Rahul Verma,7
11048,Ananya Khan,11
4292,Dev Verma,8
311,Aarav Bhat,11
8398,Ankit Agarwal,11
9204,Naveen Verma,7
5922,Aisha Mehta,10
313,Rajat Joshi,11
12502,Aisha Bose,7
8511,Pooja Chatterjee,5
14665,Zoya Reddy,7
14116,Naveen Chatterjee,11
10700,Sneha Bose,7
10142,Rajat Deshmukh,11
314,Ankit Sharma,11
11897,Tanvi Gowda,7
4075,Sneha Singh,8
13488,Dev Deshmukh,0
5991,Neha Reddy,10
11235,Tanvi Patel,11
4813,Kabir Agarwal,2
7355,Riya Mehta,13
1017,Aarohi Chatterjee,0
316,Nisha Bose,11
8211,Rohan Mehta,6
11319,Dev Joshi,11
3523,Harsh Verma,4
14212,Naveen Gowda,11
317,Vikram Mehta,11
3513,Rahul Joshi,4
9523,Ankit Sharma,11
319,Ankit Deshmukh,11
320,Yash Agarwal,11
322,Zoya Khan,11
13282,Aisha Patel,11
11197,Neha Agarwal,11
9454,Zoya Gowda,11
9874,Nikhil Nair,1
324,Kavya Reddy,11
11390,Kavya Khan,0
6214,Diya Mehta,10
7096,Vikram Singh,13
12252,Kabir Verma,7
13162,Siddharth Banerjee,1
3849,Harsh Agarwal,8
328,Aisha Mukherjee,11
5838,Zoya Khan,10
830,Ankit Deshmukh,7
329,Naveen Joshi,11
3311,Aakash Chatterjee,4
3705,Zoya Gupta,8
13429,Ishita Sharma,0
3051,Priya Agarwal,3
331,Rajat Mehta,11
2909,Priya Khan,3
12742,Rajat Singh,11
6070,Diya Nair,10
4725,Yash Mukherjee,2
12943,Ananya Reddy,11
2310,Kunal Bhat,1
335,Rahul Sharma,11
1118,Harsh Bhat,0
12402,Rahul Joshi,11
4504,Kabir Reddy,2
338,Jahnvi Nair,11
9644,Zoya Gupta,11
5553,Kunal Gowda,9
2192,Rohan Bhat,1
340,Sanya Singh,11
11485,Ira Deshmukh,11
1659,Aarav Bhat,1
12387,Varun Bose,1
4290,Nisha Banerjee,8
341,Rohit Agarwal,11
5051,Rahul Bose,2
1443,Ira Patel,0
1060,Neha Kapoor,0
13917,Harsh Deshmukh,12
9827,Vikram Sharma,11
3916,Harsh Singh,8
2282,Nikhil Mehta,1
344,Meera Deshmukh,11
8767,Dev Singh,0
11598,Arjun Bhat,10
2341,Varun Chatterjee,3
347,Aisha Joshi,11
10373,Yash Patel,11
6357,Ira Banerjee,10
2978,Sagar Iyer,3
2252,Aarav Bhat,1
6412,Kavya Reddy,10
2201,Naveen Iyer,1
7845,Ira Mukherjee,6
2323,Yash Mehta,3
14219,Rohan Mukherjee,11
350,Kavya Gupta,11
5465,Ishita Chatterjee,9
351,Aarav Banerjee,11
3969,Aman Bose,8
828,Sanya Verma,7
9393,Dev Singh,11
7998,Rohit Khan,6
2151,Aarohi Sharma,1
6191,Aarohi Khan,10
14900,Aarav Mehta,7
11252,Tanvi Chatterjee,7
886,Aisha Khan,0
8322,Kabir Mukherjee,5
2351,Meera Kapoor,3
8748,Mira Nair,5
14737,Rohit Agarwal,11
355,Jahnvi Joshi,11
356,Vikram Bose,11
5772,Aarav Mehta,10
357,Aman Nair,11
618,Arjun Gowda,7
14234,Tanvi Bose,7
2976,Neha Bose,3
358,Varun Nair,11
5462,Rahul Mukherjee,9
8523,Varun Sharma,5
8359,Sneha Patel,5
5644,Kavya Khan,9
9148,Aisha Bose,1
3441,Pooja Patel,4
2480,Vikram Mukherjee,3
14282,Sagar Chatterjee,12
362,Riya Iyer,11
1278,Kabir Gupta,0
5933,Aarohi Khan,10
12942,Riya Chatterjee,11
1949,Ishita Singh,1
363,Aakash Banerjee,11
10820,Riya Sharma,3
14497,Varun Mukherjee,11
365,Vikram Agarwal,11
366,Sanya Deshmukh,11
11987,Zoya Chatterjee,11
13418,Ananya Bhat,11
7354,Neha Iyer,13
8201,Siddharth Verma,6
9898,Rahul Iyer,7
521,Rohit Bhat,7
14005,Aisha Sharma,0
10074,Rahul Agarwal,11
10777,Rohan Gowda,11
370,Tanvi Joshi,3
1586,Arjun Gupta,0
12429,Sagar Bhat,0
4630,Rohit Iyer,2
10020,Nisha Nair,3
557,Diya Reddy,7
371,Siddharth Nair,11
5548,Rohan Nair,9
13658,Nikhil Iyer,0
9419,Diya Gowda,11
372,Tanvi Bose,11
14645,Dev Chatterjee,11
5483,Sanya Verma,9
13591,Vikram Bhat,11
8460,Ananya Agarwal,5
374,Aman Singh,11
9203,Aditi Gowda,11
375,Dev Singh,11
1883,Aarav Deshmukh,1
10528,Neha Bhat,11
9787,Ananya Verma,11
12206,Zoya Chatterjee,13
14809,Riya Chatterjee,11
13008,Zoya Joshi,3
377,Naveen Kapoor,11
4664,Sanya Agarwal,2
378,Varun Sharma,11
3197,Pooja Agarwal,4
8872,Kabir Banerjee,5
2573,Pooja Kapoor,3
379,Sneha Joshi,11
12949,Ankit Kapoor,11
6849,Harsh Iyer,12
380,Jahnvi Verma,11
5792,Rohan Mehta,10
5504,Ira Bhat,9
11650,Siddharth Verma,0
383,Riya Gowda,11
384,Ananya Sharma,11
10019,Meera Patel,11
8284,Kabir Agarwal,5
3759,Kabir Gupta,8
9456,Kunal Iyer,11
385,Vikram Reddy,11
6798,Aman Patel,12
8814,Ishita Gupta,11
4444,Ananya Banerjee,8
13252,Kavya Chatterjee,11
386,Ishita Singh,11
9465,Meera Iyer,0
5079,Rajat Gupta,9
5246,Dev Banerjee,9
7051,Zoya Verma,13
6163,Dev Bose,10
5681,Rohit Bhat,9
13268,Rohit Sharma,11
11085,Nisha Agarwal,11
1467,Meera Chatterjee,0
3851,Kabir Bhat,8
391,Zoya Banerjee,11
9192,Nikhil Deshmukh,11
3247,Rajat Agarwal,4
2001,Pooja Iyer,1
6928,Arjun Kapoor,12
993,Kabir Agarwal,0
394,Ankit Iyer,11
9304,Diya Joshi,7
12652,Naveen Bhat,7
13325,Dev Iyer,11
10865,Priya Banerjee,11
6865,Arjun Verma,12
395,Sneha Mehta,11
523,Aman Iyer,7
5336,Arjun Mehta,9
13203,Nisha Reddy,11
4188,Dev Khan,8
8246,Aditi Khan,5
14908,Riya Singh,11
397,Aman Gupta,11
8545,Jahnvi Deshmukh,11
11133,Meera Verma,11
12650,Sanya Khan,11
399,Aisha Mukherjee,11
1718,Kavya Iyer,1
5712,Ananya Iyer,9
9309,Sanya Mukherjee,12
2810,Ishita Gupta,3
4884,Rajat Sharma,2
10919,Naveen Mehta,0
8039,Varun Kapoor,6
406,Diya Khan,11
3951,Aakash Reddy,8
13814,Rajat Agarwal,11
8970,Sneha Nair,0
7596,Vikram Sharma,6
407,Ira Mukherjee,11
8776,Kabir Chatterjee,11
3284,Diya Khan,4
11246,Kavya Deshmukh,0
14366,Rajat Reddy,7
464,Ira Gupta,7
1440,Aarohi Chatterjee,0
4900,Aditi Iyer,2
14038,Jahnvi Bose,7
4576,Pooja Verma,2
410,Kunal Chatterjee,11
5284,Arjun Iyer,9
6051,Kavya Chatterjee,10
5367,Rajat Agarwal,9
2766,Aman Mehta,3
7343,Rohit Nair,13
7556,Mira Sharma,6
12162,Rohit Mehta,11
413,Rohit Deshmukh,11
4032,Dev Banerjee,8
7086,Aisha Joshi,13
414,Naveen Gowda,11
13449,Kavya Banerjee,7
12582,Rohit Patel,7
6174,Meera Sharma,10
3059,Neha Singh,3
10206,Harsh Mehta,7
954,Diya Agarwal,0
3532,Vikram Nair,4
415,Harsh Kapoor,11
13069,Tanvi Bose,7
6257,Ananya Chatterjee,10
3244,Ira Mehta,4
417,Pooja Banerjee,11
12961,Priya Bhat,11
418,Vikram Mukherjee,11
419,Rajat Sharma,11
2491,Priya Sharma,3
12872,Aman Deshmukh,1
421,Kunal Gowda,11
5230,Diya Singh,9
6984,Kabir Iyer,13
423,Priya Gowda,11
14122,Aman Bose,11
12400,Dev Banerjee,11
13079,Priya Deshmukh,11
424,Vikram Sharma,11
3599,Sanya Mehta,4
7452,Pooja Verma,13
426,Zoya Reddy,11
4733,Kabir Khan,2
14485,Aman Reddy,11
4411,Naveen Mehta,8
696,Kabir Bose,7
7809,Aarav Iyer,6
427,Aditi Iyer,11
6361,Sagar Gowda,10
934,Aarav Reddy,0
2647,Ankit Kapoor,3
12554,Harsh Gowda,3
4211,Meera Nair,8
429,Kabir Deshmukh,11
430,Kavya Agarwal,11
9509,Rohit Kapoor,11
13175,Vikram Reddy,7
13991,Riya Deshmukh,11
14130,Yash Sharma,11
434,Aditi Patel,11
8076,Nikhil Singh,6
435,Neha Mehta,11
1710,Zoya Reddy,1
10022,Harsh Reddy,11
10220,Ananya Nair,11
437,Dev Khan,11
10991,Harsh Deshmukh,11
8142,Riya Nair,6
6564,Rohit Iyer,12
439,Zoya Agarwal,11
9570,Aisha Mukherjee,11
440,Kabir Chatterjee,11
4134,Ananya Chatterjee,8
6762,Naveen Verma,12
441,Kunal Reddy,11
3779,Nisha Mehta,8
11034,Sanya Mukherjee,7
11178,Aisha Mehta,11
12626,Rohit Mukherjee,7
442,Siddharth Mukherjee,11
443,Sanya Bose,11
8463,Vikram Sharma,5
444,Rohan Gowda,11
1107,Yash Banerjee,0
11824,Aarohi Joshi,0
6066,Neha Iyer,10
446,Neha Deshmukh,11
7265,Rohit Gowda,13
447,Kabir Singh,11
11335,Yash Reddy,11
2684,Rajat Agarwal,3
11906,Tanvi Mehta,11
9706,Neha Singh,7
3098,Harsh Sharma,4
9821,Naveen Verma,11
11181,Sanya Agarwal,11
4821,Yash Sharma,2
13126,Rohit Banerjee,8
7635,Neha Singh,6
450,Jahnvi Reddy,11
10511,Harsh Deshmukh,7
7165,Yash Bose,13
7335,Siddharth Sharma,13
628,Diya Iyer,7
451,Ishita Gupta,11
3704,Kavya Singh,8
744,Aditi Gupta,7
452,Priya Agarwal,11
14563,Vikram Sharma,11
14822,Naveen Joshi,11
5420,Sneha Bose,9
453,Tanvi Bose,11
13522,Ira Deshmukh,11
6437,Ankit Patel,12
5629,Harsh Iyer,9
455,Naveen Joshi,7
779,Neha Reddy,7
9391,Rohan Banerjee,7
563,Kunal Kapoor,7
670,Sanya Joshi,7
539,Nisha Patel,7
517,Arjun Nair,7
813,Jahnvi Chatterjee,7
674,Sneha Sharma,7
491,Rajat Deshmukh,7
456,Nikhil Bhat,7
4624,Aarohi Bhat,2
2507,Nisha Kapoor,3
834,Aman Singh,7
8807,Rahul Banerjee,5
635,Aarav Gowda,7
457,Aisha Mukherjee,7
829,Ankit Nair,7
792,Nikhil Khan,7
688,Aarav Chatterjee,7
758,Siddharth Agarwal,7
5338,Nisha Sharma,9
698,Rohan Mehta,7
716,Pooja Khan,7
458,Harsh Mehta,7
487,Ananya Iyer,7
7653,Rohit Kapoor,6
459,Jahnvi Reddy,7
603,Varun Chatterjee,7
841,Ankit Iyer,7
4170,Ira Patel,8
681,Neha Agarwal,7
533,Sanya Gowda,7
8968,Vikram Verma,0
6004,Varun Kapoor,10
3033,Aarav Agarwal,3
460,Rohan Kapoor,7
690,Meera Patel,7
613,Aisha Bhat,7
609,Rohit Verma,7
1596,Aditi Patel,0
14481,Ishita Bose,7
5561,Sagar Nair,9
544,Aman Kapoor,7
11275,Tanvi Agarwal,0
693,Aakash Nair,7
6912,Aarohi Banerjee,12
461,Sagar Chatterjee,7
751,Ira Bose,7
462,Kabir Joshi,7
3840,Pooja Chatterjee,8
859,Sneha Mukherjee,7
694,Harsh Chatterjee,7
581,Yash Gupta,7
463,Rohan Chatterjee,7
470,Naveen Nair,7
646,Vikram Singh,7
9487,Ananya Chatterjee,7
7815,Aarav Joshi,6
789,Mira Verma,7
10610,Kunal Deshmukh,0
627,Priya Gowda,7
10228,Aditi Nair,7
838,Varun Banerjee,7
514,Aman Verma,7
723,Harsh Khan,7
587,Sagar Banerjee,7
572,Harsh Deshmukh,7
850,Tanvi Sharma,7
3829,Kabir Kapoor,8
820,Rajat Mehta,7
6562,Ira Sharma,12
465,Kabir Mehta,7
3043,Diya Joshi,3
574,Kunal Iyer,7
466,Mira Mukherjee,7
534,Nikhil Singh,7
661,Rohit Banerjee,7
498,Aditi Joshi,7
861,Tanvi Bose,7
509,Yash Patel,7
873,Yash Singh,0
467,Ira Gupta,7
786,Tanvi Singh,7
673,Rajat Gupta,7
3330,Aisha Joshi,4
724,Aarohi Patel,7
6501,Nisha Khan,12
468,Sagar Iyer,7
5422,Harsh Singh,9
592,Arjun Gowda,7
725,Aarohi Deshmukh,7
11411,Ananya Verma,0
494,Riya Reddy,7
9618,Aarohi Agarwal,7
2739,Jahnvi Nair,3
469,Sanya Banerjee,7
7728,Aditi Agarwal,6
700,Aakash Gupta,7
5317,Rohit Patel,9
1601,Aditi Banerjee,0
13396,Aarav Mukherjee,7
6981,Ananya Agarwal,13
866,Arjun Reddy,7
3559,Riya Singh,4
8392,Neha Mukherjee,7
13139,Zoya Mehta,7
8896,Harsh Banerjee,7
597,Sneha Nair,7
660,Kabir Bhat,7
614,Rohan Mehta,7
11423,Yash Sharma,7
471,Nisha Mehta,7
14570,Harsh Reddy,7
535,Neha Gupta,7
797,Vikram Gupta,7
472,Zoya Verma,7
800,Sanya Reddy,7
473,Varun Verma,7
842,Aakash Chatterjee,7
10088,Varun Verma,7
5166,Ankit Reddy,9
4730,Kunal Gowda,2
474,Pooja Singh,7
8934,Meera Singh,5
1109,Rohit Khan,0
475,Nisha Bose,7
4423,Priya Nair,8
2109,Sagar Bose,1
735,Aarav Joshi,7
476,Aarav Chatterjee,7
647,Ananya Gowda,7
477,Meera Reddy,7
8586,Rajat Singh,5
762,Rahul Agarwal,7
11613,Nikhil Deshmukh,7
479,Kabir Iyer,7
7776,Ishita Iyer,6
1424,Vikram Khan,0
6246,Rahul Verma,10
630,Rahul Banerjee,7
478,Sneha Sharma,7
11549,Kunal Banerjee,7
3566,Dev Verma,4
822,Priya Bose,7
760,Pooja Reddy,7
1705,Ira Sharma,1
707,Ira Gowda,7
4544,Mira Khan,2
823,Ira Gupta,7
480,Kavya Bose,7
7365,Diya Banerjee,13
518,Vikram Mehta,7
12149,Aarohi Kapoor,7
6648,Aarohi Chatterjee,12
481,Jahnvi Deshmukh,7
864,Sagar Kapoor,7
4141,Nikhil Reddy,8
12765,Naveen Mehta,1
559,Aditi Gupta,7
739,Sneha Gupta,7
482,Diya Nair,7
4959,Zoya Joshi,2
14241,Aisha Nair,7
727,Zoya Verma,7
483,Varun Nair,7
3831,Kabir Bose,8
625,Priya Iyer,7
566,Yash Bose,7
14412,Dev Verma,7
732,Kunal Singh,7
484,Aarav Banerjee,7
9430,Aarav Verma,7
8996,Rajat Banerjee,5
3080,Neha Banerjee,4
13144,Varun Gowda,7
832,Aditi Patel,7
5466,Arjun Singh,9
485,Dev Bhat,7
5540,Rohan Banerjee,9
12668,Mira Mukherjee,7
633,Ankit Kapoor,7
4027,Vikram Mehta,8
3545,Priya Nair,4
12920,Siddharth Reddy,7
486,Aditi Joshi,7
8588,Kunal Patel,7
488,Dev Mukherjee,7
8496,Aarohi Verma,5
489,Kunal Iyer,7
4674,Aman Nair,2
490,Rajat Verma,7
540,Kabir Agarwal,7
7305,Aisha Kapoor,13
3842,Aakash Gupta,8
765,Riya Patel,7
9867,Rahul Iyer,7
10789,Rahul Sharma,7
13819,Siddharth Deshmukh,7
719,Aisha Gupta,7
595,Kavya Mukherjee,7
492,Aman Sharma,7
7123,Riya Mukherjee,13
493,Siddharth Singh,7
499,Rahul Gupta,7
12470,Siddharth Bhat,7
3054,Siddharth Patel,3
495,Rajat Gupta,7
496,Aman Banerjee,7
3288,Sneha Chatterjee,4
2195,Vikram Gowda,1
497,Kavya Bhat,7
1723,Aditi Patel,1
13665,Aman Bose,7
1546,Aakash Mukherjee,0
4120,Pooja Sharma,8
4820,Priya Agarwal,2
7625,Riya Bhat,6
783,Aakash Iyer,7
2990,Sneha Iyer,3
503,Jahnvi Verma,7
2693,Kabir Gupta,3
7000,Dev Agarwal,13
504,Ananya Bose,7
781,Rohit Nair,7
5563,Sneha Khan,9
505,Diya Gupta,7
7070,Aditi Patel,13
14741,Naveen Joshi,7
7867,Aakash Mukherjee,6
682,Dev Agarwal,7
4003,Arjun Patel,8
8144,Nikhil Bose,6
506,Yash Khan,7
14369,Harsh Gowda,7
13678,Aisha Sharma,7
507,Aisha Iyer,7
13984,Yash Mehta,7
12705,Naveen Bhat,1
5018,Jahnvi Reddy,2
508,Vikram Banerjee,7
8794,Ira Bose,5
6201,Tanvi Bhat,10
5729,Kunal Bhat,9
854,Pooja Nair,7
4631,Aarohi Sharma,2
7367,Siddharth Banerjee,13
3901,Yash Bose,8
3654,Zoya Gowda,4
510,Rohan Deshmukh,7
3347,Rohit Bose,4
2228,Aman Kapoor,1
5993,Neha Iyer,10
511,Naveen Verma,7
658,Jahnvi Nair,7
7122,Rahul Singh,13
6083,Jahnvi Verma,10
11922,Diya Chatterjee,7
512,Ankit Bhat,7
8789,Siddharth Banerjee,7
846,Aman Gowda,7
513,Rajat Iyer,7
1129,Harsh Reddy,0
8731,Nisha Banerjee,3
13472,Arjun Chatterjee,7
7206,Ankit Bose,13
6902,Harsh Singh,12
515,Nisha Chatterjee,7
2742,Sneha Mehta,3
516,Aarav Reddy,7
10290,Rohan Deshmukh,7
9693,Rohan Verma,9
11494,Varun Singh,7
2552,Dev Gupta,3
519,Zoya Bose,7
840,Ankit Mehta,7
8880,Mira Khan,5
805,Aarohi Deshmukh,7
7886,Nisha Iyer,6
520,Nikhil Singh,7
1993,Kunal Sharma,1
6957,Ira Joshi,13
14037,Neha Mehta,7
6375,Jahnvi Gowda,10
2122,Nisha Mukherjee,1
6917,Ira Kapoor,12
11760,Aisha Sharma,7
522,Rahul Nair,7
9710,Yash Mukherjee,0
4076,Riya Verma,8
7231,Yash Verma,13
12498,Sagar Chatterjee,7
3806,Siddharth Bhat,8
12477,Meera Gowda,7
2286,Meera Gowda,1
8871,Aarav Verma,5
10219,Aisha Deshmukh,7
853,Sneha Reddy,7
3341,Sneha Reddy,4
524,Ira Gowda,7
5857,Dev Bose,10
6079,Meera Bhat,10
13624,Rohan Patel,7
525,Jahnvi Mukherjee,7
11160,Siddharth Nair,7
9149,Sagar Joshi,7
14763,Sanya Joshi,0
12025,Kabir Banerjee,7
526,Pooja Bose,7
5266,Naveen Mehta,9
527,Tanvi Singh,7
1673,Mira Sharma,1
529,Aman Chatterjee,7
532,Varun Chatterjee,7
5546,Harsh Chatterjee,9
12832,Ankit Mukherjee,7
851,Sanya Chatterjee,7
530,Kabir Mukherjee,7
3089,Aarohi Iyer,4
8831,Sneha Banerjee,5
5059,Rohit Nair,9
531,Harsh Sharma,7
4150,Aarav Khan,8
1333,Vikram Patel,0
10349,Kabir Gowda,0
2142,Rohit Banerjee,1
10357,Jahnvi Kapoor,7
14069,Siddharth Agarwal,7
1362,Sagar Deshmukh,0
5854,Vikram Gupta,10
11256,Neha Chatterjee,7
536,Kabir Khan,7
4752,Aakash Kapoor,2
6953,Riya Nair,13
2673,Yash Bhat,3
537,Diya Patel,7
5397,Aarohi Iyer,9
13178,Ananya Patel,3
538,Meera Mukherjee,7
836,Nisha Mukherjee,7
1938,Rohit Iyer,1
14549,Siddharth Deshmukh,7
1762,Aakash Bhat,1
13028,Aman Joshi,7
541,Rajat Bhat,7
1286,Diya Singh,0
619,Varun Reddy,7
7692,Vikram Verma,6
542,Ankit Chatterjee,7
543,Meera Gupta,7
10159,Mira Mukherjee,7
4011,Yash Bose,8
568,Nikhil Bhat,7
545,Sagar Mukherjee,7
13803,Yash Verma,0
8343,Siddharth Sharma,0
1415,Kavya Patel,0
6118,Aakash Patel,10
546,Diya Iyer,7
7662,Meera Bose,6
668,Sanya Gowda,7
547,Yash Agarwal,7
6300,Nisha Reddy,10
548,Mira Singh,7
1976,Rahul Joshi,1
9785,Yash Joshi,7
3732,Zoya Nair,8
9399,Sneha Chatterjee,7
2140,Ankit Patel,1
9050,Meera Mehta,5
550,Mira Verma,7
551,Rajat Bhat,7
13900,Sagar Sharma,8
2767,Riya Iyer,3
552,Kabir Bose,7
2373,Nisha Bhat,3
778,Dev Deshmukh,7
2200,Aakash Patel,1
555,Pooja Mehta,7
5625,Naveen Iyer,9
11064,Sagar Gupta,7
556,Rahul Bhat,7
